Instante,CargaEnergiaGWh,CargaEnergiaMWMed,IdSubSistema
"2006-09-21T21:00:00",177.34509,7389.37875,"NE "
"2006-09-21T21:00:00",192.85602,8035.6675,"S  "
"2006-09-21T21:00:00",735.84015,30660.00625,"SE "
"2006-09-22T21:00:00",79.85337,3327.22375,"N  "
"2006-09-22T21:00:00",167.59141,6982.97541667,"NE "
"2006-09-22T21:00:00",169.90818,7079.5075,"S  "
"2006-09-22T21:00:00",684.75782,28531.57583333,"SE "
"2006-09-23T21:00:00",78.01518,3250.6325,"N  "
"2006-09-23T21:00:00",153.67964,6403.31833333,"NE "
"2006-09-23T21:00:00",139.31002,5804.58416667,"S  "
"2006-09-23T21:00:00",599.16333,24965.13875,"SE "
"2006-09-24T21:00:00",83.14259,3464.27458333,"N  "
"2006-09-24T21:00:00",175.34637,7306.09875,"NE "
"2006-09-24T21:00:00",183.85589,7660.66208333,"S  "
"2006-09-24T21:00:00",696.65901,29027.45875,"SE "
"2006-09-25T21:00:00",82.81348,3450.56166667,"N  "
"2006-09-25T21:00:00",178.26541,7427.72541667,"NE "
"2006-09-25T21:00:00",192.98433,8041.01375,"S  "
"2006-09-25T21:00:00",715.68328,29820.13666667,"SE "
"2006-09-26T21:00:00",82.43567,3434.81958333,"N  "
"2006-09-26T21:00:00",176.63552,7359.81333333,"NE "
"2006-09-26T21:00:00",200.10347,8337.64458333,"S  "
"2006-09-26T21:00:00",717.33005,29888.75208333,"SE "
"2006-09-27T21:00:00",82.95131,3456.30458333,"N  "
"2006-09-27T21:00:00",174.78192,7282.58,"NE "
"2006-09-27T21:00:00",199.01513,8292.29708333,"S  "
"2006-09-27T21:00:00",725.18807,30216.16958333,"SE "
"2006-09-28T21:00:00",82.29687,3429.03625,"N  "
"2006-09-28T21:00:00",175.12562,7296.90083333,"NE "
"2006-09-28T21:00:00",198.44426,8268.51083333,"S  "
"2006-09-28T21:00:00",734.2385,30593.27083333,"SE "
"2006-09-29T21:00:00",80.45917,3352.46541667,"N  "
"2006-09-29T21:00:00",167.35591,6973.16291667,"NE "
"2006-09-29T21:00:00",171.54499,7147.70791667,"S  "
"2006-09-29T21:00:00",672.759234,28031.63475,"SE "
"2006-09-30T21:00:00",78.79219,3283.00791667,"N  "
"2006-09-30T21:00:00",147.46807,6144.50291667,"NE "
"2006-09-30T21:00:00",140.46342,5852.6425,"S  "
"2006-09-30T21:00:00",585.060062,24377.50258333,"SE "
"2006-10-01T21:00:00",83.80954,3492.06416667,"N  "
"2006-10-01T21:00:00",172.16588,7173.57833333,"NE "
"2006-10-01T21:00:00",190.52465,7938.52708333,"S  "
"2006-10-01T21:00:00",709.23318,29551.3825,"SE "
"2006-10-02T21:00:00",83.15408,3464.75333333,"N  "
"2006-10-02T21:00:00",179.43076,7476.28166667,"NE "
"2006-10-02T21:00:00",199.05848,8294.10333333,"S  "
"2006-10-02T21:00:00",733.84338,30576.8075,"SE "
"2006-10-03T21:00:00",83.20884,3467.035,"N  "
"2006-10-03T21:00:00",180.02126,7500.88583333,"NE "
"2006-10-03T21:00:00",202.1384,8422.43333333,"S  "
"2006-10-03T21:00:00",742.89474,30953.9475,"SE "
"2006-10-04T21:00:00",83.92653,3496.93875,"N  "
"2006-10-04T21:00:00",179.52522,7480.2175,"NE "
"2006-10-04T21:00:00",201.55425,8398.09375,"S  "
"2006-10-04T21:00:00",754.1268,31421.95,"SE "
"2006-10-05T21:00:00",83.28253,3470.10541667,"N  "
"2006-10-05T21:00:00",179.54117,7480.88208333,"NE "
"2006-10-05T21:00:00",196.75298,8198.04083333,"S  "
"2006-10-05T21:00:00",756.08016,31503.34,"SE "
"2006-10-06T21:00:00",80.39538,3349.8075,"N  "
"2006-10-06T21:00:00",171.68007,7153.33625,"NE "
"2006-10-06T21:00:00",173.22921,7217.88375,"S  "
"2006-10-06T21:00:00",688.01128,28667.13666667,"SE "
"2006-10-07T21:00:00",77.71374,3238.0725,"N  "
"2006-10-07T21:00:00",157.51805,6563.25208333,"NE "
"2006-10-07T21:00:00",143.89807,5995.75291667,"S  "
"2006-10-07T21:00:00",604.39091,25182.95458333,"SE "
"2006-10-08T21:00:00",82.491793,3437.15804167,"N  "
"2006-10-08T21:00:00",176.989474,7374.56141667,"NE "
"2006-10-08T21:00:00",195.42958,8142.89916667,"S  "
"2006-10-08T21:00:00",713.473313,29728.05470833,"SE "
"2006-10-09T21:00:00",84.45422,3518.92583333,"N  "
"2006-10-09T21:00:00",179.3762,7474.00833333,"NE "
"2006-10-09T21:00:00",205.26755,8552.81458333,"S  "
"2006-10-09T21:00:00",737.55257,30731.35708333,"SE "
"2006-10-10T21:00:00",84.17874,3507.4475,"N  "
"2006-10-10T21:00:00",180.21631,7509.01291667,"NE "
"2006-10-10T21:00:00",202.59538,8441.47416667,"S  "
"2006-10-10T21:00:00",745.00321,31041.80041667,"SE "
"2006-10-11T21:00:00",79.94693,3331.12208333,"N  "
"2006-10-11T21:00:00",163.69876,6820.78166667,"NE "
"2006-10-11T21:00:00",161.83079,6742.94958333,"S  "
"2006-10-11T21:00:00",655.61092,27317.12166667,"SE "
"2006-10-12T21:00:00",83.18435,3466.01458333,"N  "
"2006-10-12T21:00:00",176.13023,7338.75958333,"NE "
"2006-10-12T21:00:00",188.42964,7851.235,"S  "
"2006-10-12T21:00:00",703.37124,29307.135,"SE "
"2006-10-13T21:00:00",81.32143,3388.39291667,"N  "
"2006-10-13T21:00:00",171.13117,7130.46541667,"NE "
"2006-10-13T21:00:00",171.12471,7130.19625,"S  "
"2006-10-13T21:00:00",660.09219,27503.84125,"SE "
"2006-10-14T21:00:00",77.50196,3229.24833333,"N  "
"2006-10-14T21:00:00",156.56824,6523.67666667,"NE "
"2006-10-14T21:00:00",145.44649,6060.27041667,"S  "
"2006-10-14T21:00:00",606.03733,25251.55541667,"SE "
"2006-10-15T21:00:00",82.99077,3457.94875,"N  "
"2006-10-15T21:00:00",175.79582,7324.82583333,"NE "
"2006-10-15T21:00:00",189.88807,7912.00291667,"S  "
"2006-10-15T21:00:00",734.40449,30600.18708333,"SE "
"2006-10-16T21:00:00",83.38991,3474.57958333,"N  "
"2006-10-16T21:00:00",181.53556,7563.98166667,"NE "
"2006-10-16T21:00:00",194.62632,8109.43,"S  "
"2006-10-16T21:00:00",751.74215,31322.58958333,"SE "
"2006-10-17T21:00:00",82.06445,3419.35208333,"N  "
"2006-10-17T21:00:00",181.63858,7568.27416667,"NE "
"2006-10-17T21:00:00",196.77179,8198.82458333,"S  "
"2006-10-17T21:00:00",739.81296,30825.54,"SE "
"2006-10-18T21:00:00",81.87015,3411.25625,"N  "
"2006-10-18T21:00:00",181.6468,7568.61666667,"NE "
"2006-10-18T21:00:00",196.66285,8194.28541667,"S  "
"2006-10-18T21:00:00",737.76403,30740.16791667,"SE "
"2006-10-19T21:00:00",82.89919,3454.13291667,"N  "
"2006-10-19T21:00:00",183.58999,7649.58291667,"NE "
"2006-10-19T21:00:00",196.19937,8174.97375,"S  "
"2006-10-19T21:00:00",724.40039,30183.34958333,"SE "
"2006-10-20T21:00:00",80.89902,3370.7925,"N  "
"2006-10-20T21:00:00",173.2709,7219.62083333,"NE "
"2006-10-20T21:00:00",171.82872,7159.53,"S  "
"2006-10-20T21:00:00",652.56724,27190.30166667,"SE "
"2006-10-21T21:00:00",78.0346,3251.44166667,"N  "
"2006-10-21T21:00:00",155.70746,6487.81083333,"NE "
"2006-10-21T21:00:00",143.39206,5974.66916667,"S  "
"2006-10-21T21:00:00",580.52448,24188.52,"SE "
"2006-10-22T21:00:00",82.19893,3424.95541667,"N  "
"2006-10-22T21:00:00",173.43359,7226.39958333,"NE "
"2006-10-22T21:00:00",192.7437,8030.9875,"S  "
"2006-10-22T21:00:00",692.28115,28845.04791667,"SE "
"2006-10-23T21:00:00",83.35826,3473.26083333,"N  "
"2006-10-23T21:00:00",176.38388,7349.32833333,"NE "
"2006-10-23T21:00:00",202.28665,8428.61041667,"S  "
"2006-10-23T21:00:00",717.26991,29886.24625,"SE "
"2006-10-24T21:00:00",83.20192,3466.74666667,"N  "
"2006-10-24T21:00:00",175.5023,7312.59583333,"NE "
"2006-10-24T21:00:00",209.22015,8717.50625,"S  "
"2006-10-24T21:00:00",735.27631,30636.51291667,"SE "
"2006-10-25T21:00:00",83.17964,3465.81833333,"N  "
"2006-10-25T21:00:00",177.82416,7409.34,"NE "
"2006-10-25T21:00:00",210.43192,8767.99666667,"S  "
"2006-10-25T21:00:00",755.59139,31482.97458333,"SE "
"2006-10-26T21:00:00",84.74973,3531.23875,"N  "
"2006-10-26T21:00:00",178.55496,7439.79,"NE "
"2006-10-26T21:00:00",206.10208,8587.58666667,"S  "
"2006-10-26T21:00:00",760.64292,31693.455,"SE "
"2006-10-27T21:00:00",82.31814,3429.9225,"N  "
"2006-10-27T21:00:00",169.0996,7045.81666667,"NE "
"2006-10-27T21:00:00",180.90302,7537.62583333,"S  "
"2006-10-27T21:00:00",692.4714,28852.975,"SE "
"2006-10-28T21:00:00",79.21327,3300.55291667,"N  "
"2006-10-28T21:00:00",150.83648,6284.85333333,"NE "
"2006-10-28T21:00:00",150.24791,6260.32958333,"S  "
"2006-10-28T21:00:00",599.86444,24994.35166667,"SE "
"2006-10-29T21:00:00",83.63778,3484.9075,"N  "
"2006-10-29T21:00:00",172.2441,7176.8375,"NE "
"2006-10-29T21:00:00",205.52628,8563.595,"S  "
"2006-10-29T21:00:00",730.56811,30440.33791667,"SE "
"2006-10-30T21:00:00",83.37386,3473.91083333,"N  "
"2006-10-30T21:00:00",175.6061,7316.92083333,"NE "
"2006-10-30T21:00:00",211.09071,8795.44625,"S  "
"2006-10-30T21:00:00",766.05498,31918.9575,"SE "
"2006-10-31T21:00:00",81.96301,3415.12541667,"N  "
"2006-10-31T21:00:00",176.3132,7346.38333333,"NE "
"2006-10-31T21:00:00",204.81508,8533.96166667,"S  "
"2006-10-31T21:00:00",773.15283,32214.70125,"SE "
"2006-11-01T21:00:00",77.47017,3227.92375,"N  "
"2006-11-01T21:00:00",160.98597,6707.74875,"NE "
"2006-11-01T21:00:00",160.87237,6703.01541667,"S  "
"2006-11-01T21:00:00",675.49847,28145.76958333,"SE "
"2006-11-02T21:00:00",82.82658,3451.1075,"N  "
"2006-11-02T21:00:00",176.68238,7361.76583333,"NE "
"2006-11-02T21:00:00",190.08972,7920.405,"S  "
"2006-11-02T21:00:00",726.47717,30269.88208333,"SE "
"2006-11-03T21:00:00",81.57746,3399.06083333,"N  "
"2006-11-03T21:00:00",170.31074,7096.28083333,"NE "
"2006-11-03T21:00:00",170.00729,7083.63708333,"S  "
"2006-11-03T21:00:00",671.89892,27995.78833333,"SE "
"2006-11-04T21:00:00",75.9339,3163.9125,"N  "
"2006-11-04T21:00:00",149.37209,6223.83708333,"NE "
"2006-11-04T21:00:00",139.22809,5801.17041667,"S  "
"2006-11-04T21:00:00",574.37052,23932.105,"SE "
"2006-11-05T22:00:00",83.86557,3494.39875,"N  "
"2006-11-05T22:00:00",178.20037,7425.01541667,"NE "
"2006-11-05T22:00:00",193.89705,8079.04375,"S  "
"2006-11-05T22:00:00",732.36604,30515.25166667,"SE "
"2006-11-06T22:00:00",84.03526,3501.46916667,"N  "
"2006-11-06T22:00:00",184.29345,7678.89375,"NE "
"2006-11-06T22:00:00",196.56904,8190.37666667,"S  "
"2006-11-06T22:00:00",754.55233,31439.68041667,"SE "
"2006-11-07T22:00:00",83.77777,3490.74041667,"N  "
"2006-11-07T22:00:00",185.2404,7718.35,"NE "
"2006-11-07T22:00:00",193.52415,8063.50625,"S  "
"2006-11-07T22:00:00",735.48687,30645.28625,"SE "
"2006-11-08T22:00:00",84.67752,3528.23,"N  "
"2006-11-08T22:00:00",182.86862,7619.52583333,"NE "
"2006-11-08T22:00:00",193.78682,8074.45083333,"S  "
"2006-11-08T22:00:00",730.80017,30450.00708333,"SE "
"2006-11-09T22:00:00",84.27017,3511.25708333,"N  "
"2006-11-09T22:00:00",181.90788,7579.495,"NE "
"2006-11-09T22:00:00",195.03953,8126.64708333,"S  "
"2006-11-09T22:00:00",723.27497,30136.45708333,"SE "
"2006-11-10T22:00:00",80.59522,3358.13416667,"N  "
"2006-11-10T22:00:00",171.31143,7137.97625,"NE "
"2006-11-10T22:00:00",172.50113,7187.54708333,"S  "
"2006-11-10T22:00:00",654.81159,27283.81625,"SE "
"2006-11-11T22:00:00",77.90608,3246.08666667,"N  "
"2006-11-11T22:00:00",156.07725,6503.21875,"NE "
"2006-11-11T22:00:00",143.00603,5958.58458333,"S  "
"2006-11-11T22:00:00",580.7702,24198.75833333,"SE "
"2006-11-12T22:00:00",82.31911,3429.96291667,"N  "
"2006-11-12T22:00:00",175.72923,7322.05125,"NE "
"2006-11-12T22:00:00",192.34278,8014.2825,"S  "
"2006-11-12T22:00:00",696.2406,29010.025,"SE "
"2006-11-13T22:00:00",82.20408,3425.17,"N  "
"2006-11-13T22:00:00",178.00791,7416.99625,"NE "
"2006-11-13T22:00:00",202.23596,8426.49833333,"S  "
"2006-11-13T22:00:00",720.88163,30036.73458333,"SE "
"2006-11-14T22:00:00",77.97056,3248.77333333,"N  "
"2006-11-14T22:00:00",163.22977,6801.24041667,"NE "
"2006-11-14T22:00:00",176.50265,7354.27708333,"S  "
"2006-11-14T22:00:00",651.499,27145.79166667,"SE "
"2006-11-15T22:00:00",81.23935,3384.97291667,"N  "
"2006-11-15T22:00:00",175.30656,7304.44,"NE "
"2006-11-15T22:00:00",211.24656,8801.94,"S  "
"2006-11-15T22:00:00",741.51748,30896.56166667,"SE "
"2006-11-16T22:00:00",83.27654,3469.85583333,"N  "
"2006-11-16T22:00:00",175.40383,7308.49291667,"NE "
"2006-11-16T22:00:00",210.4467,8768.6125,"S  "
"2006-11-16T22:00:00",771.13432,32130.59666667,"SE "
"2006-11-17T22:00:00",79.7476,3322.81666667,"N  "
"2006-11-17T22:00:00",167.65834,6985.76416667,"NE "
"2006-11-17T22:00:00",179.17305,7465.54375,"S  "
"2006-11-17T22:00:00",709.39641,29558.18375,"SE "
"2006-11-18T22:00:00",76.27063,3177.94291667,"N  "
"2006-11-18T22:00:00",155.52347,6480.14458333,"NE "
"2006-11-18T22:00:00",147.92428,6163.51166667,"S  "
"2006-11-18T22:00:00",627.84951,26160.39625,"SE "
"2006-11-19T22:00:00",81.37245,3390.51875,"N  "
"2006-11-19T22:00:00",175.90619,7329.42458333,"NE "
"2006-11-19T22:00:00",188.7464,7864.43333333,"S  "
"2006-11-19T22:00:00",703.88619,29328.59125,"SE "
"2006-11-20T22:00:00",80.60698,3358.62416667,"N  "
"2006-11-20T22:00:00",179.82562,7492.73416667,"NE "
"2006-11-20T22:00:00",197.9874,8249.475,"S  "
"2006-11-20T22:00:00",753.83308,31409.71166667,"SE "
"2006-11-21T22:00:00",80.70086,3362.53583333,"N  "
"2006-11-21T22:00:00",175.44112,7310.04666667,"NE "
"2006-11-21T22:00:00",206.60845,8608.68541667,"S  "
"2006-11-21T22:00:00",755.57601,31482.33375,"SE "
"2006-11-22T22:00:00",80.9902,3374.59166667,"N  "
"2006-11-22T22:00:00",178.98778,7457.82416667,"NE "
"2006-11-22T22:00:00",208.97445,8707.26875,"S  "
"2006-11-22T22:00:00",762.10512,31754.38,"SE "
"2006-11-23T22:00:00",82.2182,3425.75833333,"N  "
"2006-11-23T22:00:00",178.26505,7427.71041667,"NE "
"2006-11-23T22:00:00",211.65247,8818.85291667,"S  "
"2006-11-23T22:00:00",770.52506,32105.21083333,"SE "
"2006-11-24T22:00:00",80.45677,3352.36541667,"N  "
"2006-11-24T22:00:00",169.95204,7081.335,"NE "
"2006-11-24T22:00:00",183.11822,7629.92583333,"S  "
"2006-11-24T22:00:00",723.07483,30128.11791667,"SE "
"2006-11-25T22:00:00",77.98652,3249.43833333,"N  "
"2006-11-25T22:00:00",156.36548,6515.22833333,"NE "
"2006-11-25T22:00:00",152.47983,6353.32625,"S  "
"2006-11-25T22:00:00",643.02789,26792.82875,"SE "
"2006-11-26T22:00:00",83.32466,3471.86083333,"N  "
"2006-11-26T22:00:00",177.66752,7402.81333333,"NE "
"2006-11-26T22:00:00",196.47531,8186.47125,"S  "
"2006-11-26T22:00:00",764.29657,31845.69041667,"SE "
"2006-11-27T22:00:00",84.13181,3505.49208333,"N  "
"2006-11-27T22:00:00",182.35608,7598.17,"NE "
"2006-11-27T22:00:00",202.75654,8448.18916667,"S  "
"2006-11-27T22:00:00",778.27181,32427.99208333,"SE "
"2006-11-28T22:00:00",83.22334,3467.63916667,"N  "
"2006-11-28T22:00:00",182.28829,7595.34541667,"NE "
"2006-11-28T22:00:00",204.8228,8534.28333333,"S  "
"2006-11-28T22:00:00",779.37494,32473.95583333,"SE "
"2006-11-29T22:00:00",83.79649,3491.52041667,"N  "
"2006-11-29T22:00:00",182.99137,7624.64041667,"NE "
"2006-11-29T22:00:00",203.88973,8495.40541667,"S  "
"2006-11-29T22:00:00",767.38457,31974.35708333,"SE "
"2006-11-30T22:00:00",82.87678,3453.19916667,"N  "
"2006-11-30T22:00:00",179.74664,7489.44333333,"NE "
"2006-11-30T22:00:00",204.27372,8511.405,"S  "
"2006-11-30T22:00:00",737.55168,30731.32,"SE "
"2006-12-01T22:00:00",80.83341,3368.05875,"N  "
"2006-12-01T22:00:00",170.35193,7097.99708333,"NE "
"2006-12-01T22:00:00",182.36888,7598.70333333,"S  "
"2006-12-01T22:00:00",679.45344,28310.56,"SE "
"2006-12-02T22:00:00",79.51593,3313.16375,"N  "
"2006-12-02T22:00:00",156.418115,6517.42145833,"NE "
"2006-12-02T22:00:00",158.33523,6597.30125,"S  "
"2006-12-02T22:00:00",615.413965,25642.24854167,"SE "
"2006-12-03T22:00:00",84.14604,3506.085,"N  "
"2006-12-03T22:00:00",176.05365,7335.56875,"NE "
"2006-12-03T22:00:00",211.38455,8807.68958333,"S  "
"2006-12-03T22:00:00",756.3535,31514.72916667,"SE "
"2006-12-04T22:00:00",82.99681,3458.20041667,"N  "
"2006-12-04T22:00:00",183.26634,7636.0975,"NE "
"2006-12-04T22:00:00",215.67899,8986.62458333,"S  "
"2006-12-04T22:00:00",775.29013,32303.75541667,"SE "
"2006-12-05T22:00:00",84.19264,3508.02666667,"N  "
"2006-12-05T22:00:00",185.02068,7709.195,"NE "
"2006-12-05T22:00:00",210.16425,8756.84375,"S  "
"2006-12-05T22:00:00",780.9613,32540.05416667,"SE "
"2006-12-06T22:00:00",84.61009,3525.42041667,"N  "
"2006-12-06T22:00:00",185.03171,7709.65458333,"NE "
"2006-12-06T22:00:00",206.04973,8585.40541667,"S  "
"2006-12-06T22:00:00",767.46404,31977.66833333,"SE "
"2006-12-07T22:00:00",82.8347,3451.44583333,"N  "
"2006-12-07T22:00:00",176.54787,7356.16125,"NE "
"2006-12-07T22:00:00",203.54724,8481.135,"S  "
"2006-12-07T22:00:00",744.80598,31033.5825,"SE "
"2006-12-08T22:00:00",81.45939,3394.14125,"N  "
"2006-12-08T22:00:00",173.22402,7217.6675,"NE "
"2006-12-08T22:00:00",183.25361,7635.56708333,"S  "
"2006-12-08T22:00:00",688.00918,28667.04916667,"SE "
"2006-12-09T22:00:00",76.68379,3195.15791667,"N  "
"2006-12-09T22:00:00",158.14436,6589.34833333,"NE "
"2006-12-09T22:00:00",158.10213,6587.58875,"S  "
"2006-12-09T22:00:00",614.47767,25603.23625,"SE "
"2006-12-10T22:00:00",81.71228,3404.67833333,"N  "
"2006-12-10T22:00:00",179.80117,7491.71541667,"NE "
"2006-12-10T22:00:00",200.68577,8361.90708333,"S  "
"2006-12-10T22:00:00",733.25036,30552.09833333,"SE "
"2006-12-11T22:00:00",82.58901,3441.20875,"N  "
"2006-12-11T22:00:00",184.26926,7677.88583333,"NE "
"2006-12-11T22:00:00",215.44435,8976.84791667,"S  "
"2006-12-11T22:00:00",748.37674,31182.36416667,"SE "
"2006-12-12T22:00:00",83.76595,3490.24791667,"N  "
"2006-12-12T22:00:00",181.19265,7549.69375,"NE "
"2006-12-12T22:00:00",217.06187,9044.24458333,"S  "
"2006-12-12T22:00:00",761.9458,31747.74166667,"SE "
"2006-12-13T22:00:00",82.48388,3436.82833333,"N  "
"2006-12-13T22:00:00",183.20113,7633.38041667,"NE "
"2006-12-13T22:00:00",223.30252,9304.27166667,"S  "
"2006-12-13T22:00:00",772.59863,32191.60958333,"SE "
"2006-12-14T22:00:00",83.61299,3483.87458333,"N  "
"2006-12-14T22:00:00",180.49654,7520.68916667,"NE "
"2006-12-14T22:00:00",220.10083,9170.86791667,"S  "
"2006-12-14T22:00:00",780.1962,32508.175,"SE "
"2006-12-15T22:00:00",80.91268,3371.36166667,"N  "
"2006-12-15T22:00:00",173.59776,7233.24,"NE "
"2006-12-15T22:00:00",197.32259,8221.77458333,"S  "
"2006-12-15T22:00:00",701.61084,29233.785,"SE "
"2006-12-16T22:00:00",75.5809,3149.20416667,"N  "
"2006-12-16T22:00:00",161.42712,6726.13,"NE "
"2006-12-16T22:00:00",174.4097,7267.07083333,"S  "
"2006-12-16T22:00:00",634.50686,26437.78583333,"SE "
"2006-12-17T22:00:00",82.36049,3431.68708333,"N  "
"2006-12-17T22:00:00",181.01294,7542.20583333,"NE "
"2006-12-17T22:00:00",219.32063,9138.35958333,"S  "
"2006-12-17T22:00:00",761.56726,31731.96916667,"SE "
"2006-12-18T22:00:00",82.97272,3457.19666667,"N  "
"2006-12-18T22:00:00",183.00975,7625.40625,"NE "
"2006-12-18T22:00:00",222.23454,9259.7725,"S  "
"2006-12-18T22:00:00",785.23439,32718.09958333,"SE "
"2006-12-19T22:00:00",82.74212,3447.58833333,"N  "
"2006-12-19T22:00:00",184.34026,7680.84416667,"NE "
"2006-12-19T22:00:00",214.92307,8955.12791667,"S  "
"2006-12-19T22:00:00",781.01544,32542.31,"SE "
"2006-12-20T22:00:00",84.13384,3505.57666667,"N  "
"2006-12-20T22:00:00",183.40857,7642.02375,"NE "
"2006-12-20T22:00:00",203.48604,8478.585,"S  "
"2006-12-20T22:00:00",778.1817,32424.2375,"SE "
"2006-12-21T22:00:00",84.328833,3513.701375,"N  "
"2006-12-21T22:00:00",181.885987,7578.58279167,"NE "
"2006-12-21T22:00:00",197.78067,8240.86125,"S  "
"2006-12-21T22:00:00",761.72676,31738.615,"SE "
"2006-12-22T22:00:00",81.15446,3381.43583333,"N  "
"2006-12-22T22:00:00",172.09321,7170.55041667,"NE "
"2006-12-22T22:00:00",164.66616,6861.09,"S  "
"2006-12-22T22:00:00",684.002,28500.08333333,"SE "
"2006-12-23T22:00:00",78.41494,3267.28916667,"N  "
"2006-12-23T22:00:00",158.66896,6611.20666667,"NE "
"2006-12-23T22:00:00",146.1966,6091.525,"S  "
"2006-12-23T22:00:00",616.98594,25707.7475,"SE "
"2006-12-24T22:00:00",76.60346,3191.81083333,"N  "
"2006-12-24T22:00:00",148.56611,6190.25458333,"NE "
"2006-12-24T22:00:00",131.25754,5469.06416667,"S  "
"2006-12-24T22:00:00",569.55336,23731.39,"SE "
"2006-12-25T22:00:00",81.37669,3390.69541667,"N  "
"2006-12-25T22:00:00",174.40482,7266.8675,"NE "
"2006-12-25T22:00:00",171.97627,7165.67791667,"S  "
"2006-12-25T22:00:00",706.6517,29443.82083333,"SE "
"2006-12-26T22:00:00",82.63363,3443.06791667,"N  "
"2006-12-26T22:00:00",180.5131,7521.37916667,"NE "
"2006-12-26T22:00:00",185.11901,7713.29208333,"S  "
"2006-12-26T22:00:00",728.81129,30367.13708333,"SE "
"2006-12-27T22:00:00",83.28796,3470.33166667,"N  "
"2006-12-27T22:00:00",180.18373,7507.65541667,"NE "
"2006-12-27T22:00:00",189.8041,7908.50416667,"S  "
"2006-12-27T22:00:00",723.76257,30156.77375,"SE "
"2006-12-28T22:00:00",82.02342,3417.6425,"N  "
"2006-12-28T22:00:00",176.57408,7357.25333333,"NE "
"2006-12-28T22:00:00",188.33765,7847.40208333,"S  "
"2006-12-28T22:00:00",696.98472,29041.03,"SE "
"2006-12-29T22:00:00",80.28291,3345.12125,"N  "
"2006-12-29T22:00:00",167.62821,6984.50875,"NE "
"2006-12-29T22:00:00",169.55982,7064.9925,"S  "
"2006-12-29T22:00:00",639.71558,26654.81583333,"SE "
"2006-12-30T22:00:00",77.62513,3234.38041667,"N  "
"2006-12-30T22:00:00",155.56223,6481.75958333,"NE "
"2006-12-30T22:00:00",151.25431,6302.26291667,"S  "
"2006-12-30T22:00:00",589.26584,24552.74333333,"SE "
"2006-12-31T22:00:00",75.96351,3165.14625,"N  "
"2006-12-31T22:00:00",144.38938,6016.22416667,"NE "
"2006-12-31T22:00:00",139.67474,5819.78083333,"S  "
"2006-12-31T22:00:00",534.88161,22286.73375,"SE "
"2007-01-01T22:00:00",80.66837,3361.18208333,"N  "
"2007-01-01T22:00:00",169.18198,7049.24916667,"NE "
"2007-01-01T22:00:00",189.17848,7882.43666667,"S  "
"2007-01-01T22:00:00",661.44017,27560.00708333,"SE "
"2007-01-02T22:00:00",82.075,3419.79166667,"N  "
"2007-01-02T22:00:00",176.69334,7362.2225,"NE "
"2007-01-02T22:00:00",203.09689,8462.37041667,"S  "
"2007-01-02T22:00:00",700.09352,29170.56333333,"SE "
"2007-01-03T22:00:00",82.38243,3432.60125,"N  "
"2007-01-03T22:00:00",178.3252,7430.21666667,"NE "
"2007-01-03T22:00:00",203.09441,8462.26708333,"S  "
"2007-01-03T22:00:00",712.56152,29690.06333333,"SE "
"2007-01-04T22:00:00",82.43767,3434.90291667,"N  "
"2007-01-04T22:00:00",178.8729,7453.0375,"NE "
"2007-01-04T22:00:00",202.40054,8433.35583333,"S  "
"2007-01-04T22:00:00",723.00439,30125.18291667,"SE "
"2007-01-05T22:00:00",79.34008,3305.83666667,"N  "
"2007-01-05T22:00:00",171.08437,7128.51541667,"NE "
"2007-01-05T22:00:00",179.66199,7485.91625,"S  "
"2007-01-05T22:00:00",673.93073,28080.44708333,"SE "
"2007-01-06T22:00:00",77.57018,3232.09083333,"N  "
"2007-01-06T22:00:00",158.58429,6607.67875,"NE "
"2007-01-06T22:00:00",152.10117,6337.54875,"S  "
"2007-01-06T22:00:00",618.22332,25759.305,"SE "
"2007-01-07T22:00:00",82.5121,3438.00416667,"N  "
"2007-01-07T22:00:00",179.49483,7478.95125,"NE "
"2007-01-07T22:00:00",195.58071,8149.19625,"S  "
"2007-01-07T22:00:00",735.2618,30635.90833333,"SE "
"2007-01-08T22:00:00",82.41275,3433.86458333,"N  "
"2007-01-08T22:00:00",183.26628,7636.095,"NE "
"2007-01-08T22:00:00",208.62874,8692.86416667,"S  "
"2007-01-08T22:00:00",752.44101,31351.70875,"SE "
"2007-01-09T22:00:00",81.68718,3403.6325,"N  "
"2007-01-09T22:00:00",182.97769,7624.07041667,"NE "
"2007-01-09T22:00:00",220.28104,9178.37666667,"S  "
"2007-01-09T22:00:00",750.91864,31288.27666667,"SE "
"2007-01-10T22:00:00",82.98316,3457.63166667,"N  "
"2007-01-10T22:00:00",183.33159,7638.81625,"NE "
"2007-01-10T22:00:00",221.34763,9222.81791667,"S  "
"2007-01-10T22:00:00",758.41543,31600.64291667,"SE "
"2007-01-11T22:00:00",83.015,3458.95833333,"N  "
"2007-01-11T22:00:00",183.10112,7629.21333333,"NE "
"2007-01-11T22:00:00",218.66878,9111.19916667,"S  "
"2007-01-11T22:00:00",776.6472,32360.3,"SE "
"2007-01-12T22:00:00",80.08005,3336.66875,"N  "
"2007-01-12T22:00:00",172.5737,7190.57083333,"NE "
"2007-01-12T22:00:00",189.75119,7906.29958333,"S  "
"2007-01-12T22:00:00",699.50649,29146.10375,"SE "
"2007-01-13T22:00:00",77.62316,3234.29833333,"N  "
"2007-01-13T22:00:00",159.8193,6659.1375,"NE "
